12252	747	6833
3904	684	1837
13460	337	55
4481	410	2697
7757	684	12859
11617	955	12376
13141	158	6426
8226	60	8979
11097	912	2749
8660	201	3734
6158	912	5868
9217	448	1383
2869	289	4592
12132	335	6596
7481	208	2209
7846	448	7217
1330	448	12464
4682	289	3795
1752	284	2105
3854	684	4332
6124	926	1101
6920	208	12662
9309	258	7832
13873	180	8007
3488	574	2861
2267	410	2568
10287	912	3616
8606	62	1928
7509	208	1270
7337	149	3973
3718	218	13747
582	176	5060
2274	779	2973
2507	351	10251
11256	834	2426
7736	781	7145
11153	351	4033
11938	525	7823
5275	640	12509
6163	208	1236
2371	756	11193
1726	149	2368
5820	926	1945
2539	352	4981
7777	351	5079
97	480	8696
9101	955	11655
331	448	10077
62	176	6214
6300	743	2081
12441	289	8007
1808	289	4540
361	912	1773
3340	828	3339
1159	684	916
4981	743	4309
7101	335	2634
6816	349	11460
8118	352	9290
8007	351	1846
5744	357	1846
7669	125	439
12003	34	1845
11251	289	7956
7043	782	7313
8552	351	4511
13297	342	13066
2970	335	1115
11460	335	3053
1575	132	4866
1389	243	4938
5513	289	2652
12441	357	1846
8904	289	2844
8065	62	12628
12721	289	6537
5594	34	1845
91	289	4486
2960	357	1967
2362	241	6488
7173	351	2979
12692	448	1503
5545	351	2933
11366	351	4014
13740	357	2081
7517	741	4422
13468	912	4846
299	895	1465
9882	684	1837
1606	32	2412
7099	289	10023
2768	870	9698
7157	49	10138
4704	289	2624
6962	351	7340
5121	339	4539
13966	263	9094
5938	351	7340
13099	34	1845
13621	0	11051
6519	339	5983
7970	351	2440
3952	448	13252
5799	176	5060
4662	410	733
2406	204	2728
6199	342	8490
1562	132	2477
11078	912	9449
10047	351	1115
8	289	2484
9024	289	10706
13543	342	9384
9278	89	2412
10068	36	2068
11719	357	1845
11775	684	1837
10564	410	10439
9299	46	5221
2460	351	3462
10966	950	8590
6469	125	9
6175	351	2783
11721	289	2499
7304	243	11114
622	684	4332
8460	289	11921
1540	132	883
5814	284	11850
3240	289	10225
6386	561	8337
8395	335	2068
13832	743	13927
5788	640	13622
142	955	266
6418	93	13694
810	176	5059
11149	36	2376
1561	32	2663
12774	352	13072
10822	342	5544
1419	204	3765
8113	692	3646
13878	610	6545
5608	351	1085
8121	357	1845
1795	419	766
6407	782	2561
3205	299	2955
1614	132	3325
12609	243	2492
12517	351	4726
11143	232	724
9741	342	8861
1382	99	1664
13736	448	9693
5462	201	13199
12262	454	10555
6300	357	1845
1673	81	1474
6870	352	8242
9651	77	2068
6083	77	1932
11712	351	2205
10689	926	10919
6526	834	5099
9762	955	10025
11176	335	3053
177	642	13904
2215	257	4223
1127	419	4142
5013	640	2660
12922	342	458
5480	284	5425
13275	150	7598
7472	640	8351
170	26	6536
1708	289	12363
3644	779	1944
11078	351	4160
12999	912	3616
12794	912	2749
9706	351	3059
12680	284	2762
1961	254	1958
10176	708	7551
7273	77	4969
10456	372	211
3102	684	2749
10691	955	13842
3504	357	1927
3352	243	6910
1530	255	1053
9496	318	6681
1114	36	4109
7632	351	4960
7409	454	7530
10959	289	6959
4209	782	5652
7930	828	11403
10235	289	9882
137	358	334
5909	828	11191
7607	289	10071
13765	243	3933
8138	125	114
245	176	3085
1817	289	4023
9777	684	4131
10899	642	9275
12328	180	2652
9465	495	7120
3990	149	2056
6610	289	4116
13275	289	8305
11676	677	11624
9878	387	2277
11767	372	5819
4652	372	12998
32	480	13192
5238	304	687
8361	150	13126
2348	204	1075
13060	289	2839
1940	243	4645
8198	49	4208
9502	289	8928
115	342	13550
12065	684	1837
13354	351	10267
3958	255	6384
7875	923	2634
11356	743	10925
5987	176	8895
10506	289	13737
1542	132	4976
10667	49	12569
8577	289	4007
6477	448	8561
9043	955	5941
3207	357	1845
1897	635	4533
5944	289	8981
13004	179	11478
11146	684	1837
8257	289	581
8643	448	5076
4044	851	3523
4321	782	2561
5792	642	2758
9447	246	3716
6631	747	3541
9963	612	11146
13740	62	4726
10802	448	11741
10767	448	7826
11003	351	3645
1618	132	3174
5916	352	8521
10486	454	11803
177	642	13233
5694	289	4117
5141	875	1882
9642	493	2436
4175	419	766
9607	912	4332
8005	635	2170
358	289	10549
11848	708	8054
12101	372	3952
6823	912	4332
13396	351	2783
11669	289	2033
13053	136	5768
7157	351	1927
844	351	823
1617	132	4904
11191	455	8784
9343	943	11551
10277	289	4303
13556	351	1360
5473	208	2965
6237	289	8451
691	661	243
5789	934	8803
815	750	1282
11516	289	3158
8282	351	765
11112	484	1900
6059	912	1837
12852	912	4332
1708	125	41
10263	149	1315
13146	289	6059
3277	150	12388
11327	642	13207
5099	357	1845
10670	82	12662
8486	654	13195
6761	36	967
12980	410	4777
8794	351	1845
1844	36	3627
6856	335	2068
3265	289	9310
6840	747	3581
7350	352	6232
1543	132	4898
1121	794	4335
7435	34	1927
6083	637	8606
1603	32	3768
7693	684	6805
11435	941	1053
12083	243	5103
3102	448	5076
3300	419	766
4807	828	5268
1542	132	1030
7204	289	8836
13632	708	1943
12814	655	13366
9164	174	1928
6614	125	9
4504	352	2068
8989	182	13644
8232	289	2624
2708	865	6049
7385	342	458
811	635	4383
11753	902	7287
9159	243	13939
7067	750	3452
6560	297	287
5680	660	6605
13176	145	13451
8729	289	2271
7472	176	12086
10057	149	6119
10811	640	11960
9952	782	864
2978	886	5051
10062	850	7760
6206	912	12261
8108	299	2068
9338	352	2068
4601	351	2614
2871	683	2870
13074	684	1837
1615	32	2392
340	469	6867
12179	408	13912
5674	642	10888
2842	419	766
494	683	5001
13319	606	9677
740	750	2723
10743	635	7426
9155	950	13836
6059	351	2698
8000	357	1846
13076	158	11389
4888	149	3012
1326	204	495
11500	448	7045
12794	912	9449
7567	684	1837
4826	527	4452
7984	684	10310
13335	926	4033
10987	762	9665
3227	208	5229
11933	289	4544
1545	132	4773
11354	352	4813
4790	357	1845
8696	454	241
5746	684	1837
3587	941	2641
8149	448	3893
2608	289	9657
12618	725	2098
7588	352	1510
4052	612	2923
13146	642	3934
12622	493	942
13120	81	1487
6548	176	13884
7323	782	7313
10561	351	1900
4208	351	1845
11583	2	10649
2762	684	1837
4218	779	4204
11981	610	10427
13251	368	2820
4564	660	1159
4851	335	12885
6957	289	7877
6706	323	11669
2810	759	255
11839	208	1845
6117	912	6608
12549	351	2634
5588	339	1750
921	779	1844
9802	448	5167
1805	176	7142
10012	372	1352
9556	289	2901
12778	289	4464
6033	527	8693
7420	317	3645
12636	77	4371
8274	454	3894
8590	357	1845
5376	950	5505
7010	454	5807
541	912	9449
12089	257	3423
3063	145	12252
11033	950	7656
13010	150	9108
9154	284	6773
10062	297	460
9271	351	2230
273	448	8154
9173	342	5355
9112	870	1333
13243	289	12003
6857	351	2081
3421	289	3943
9154	284	7941
13759	955	7772
11938	511	2241
7051	289	10879
6913	351	4170
8399	351	1845
5590	747	9426
1653	809	1680
13623	351	3482
12395	684	4322
8761	419	766
5943	448	10024
9894	926	2518
6737	92	12559
3534	635	2089
9823	642	6239
11709	708	12684
288	448	11694
3840	351	2068
11205	77	1318
13328	357	765
1406	339	5062
11316	289	8370
10777	351	1845
541	351	2979
13856	289	11806
1441	116	10712
6431	62	1368
6913	352	3432
354	289	5078
7043	136	5231
7273	834	4975
3093	708	2648
2947	640	11704
1750	550	3594
368	926	2577
163	358	435
8143	684	1837
74	448	10897
1564	132	10263
2523	547	8814
12064	342	5355
10635	410	1434
8331	606	11331
8577	419	1273
4716	351	1967
2688	912	8831
12900	912	4846
734	149	2960
13051	357	967
5586	612	8263
8604	457	2081
9851	289	2499
6605	351	1845
186	913	10404
3894	26	10024
10287	351	11245
4826	747	1811
8626	950	10495
6245	208	3417
13794	660	2333
1155	684	916
8218	335	11326
429	243	7371
5394	351	5175
13302	612	4367
4462	643	12186
9343	289	4450
11387	351	2068
5424	289	10553
1558	132	909
3188	351	1845
125	448	2289
4826	351	2979
8296	117	89
10910	299	2440
5640	448	9105
13788	357	1845
2463	125	10464
12483	46	5274
13945	125	274
456	357	1845
819	372	5182
12820	359	5629
4161	289	3839
12063	393	2068
3651	943	452
11187	736	6012
6442	289	624
1938	351	3012
171	339	219
12533	448	170
1932	36	1932
4698	419	1669
5715	448	8683
163	358	3831
9911	156	13004
2269	351	1845
2505	926	13202
6601	335	926
1229	317	3012
1602	132	744
11244	289	6446
3821	351	2440
13348	351	12783
7168	642	13189
4604	955	593
9946	640	672
8441	256	12917
10707	800	5561
7098	289	2319
4762	357	1846
2937	357	1845
8816	77	3631
3404	750	967
11409	642	9314
9126	289	632
8749	448	4107
4387	642	12517
13626	642	9481
9505	351	1845
13237	289	8687
3053	36	3053
9376	262	8924
5462	81	10130
7472	150	12798
8049	358	8507
4406	782	7313
12520	125	218
9952	335	2980
10580	448	8359
5221	46	4219
5219	642	546
11149	201	3734
10013	593	3339
10813	448	5955
5709	289	6576
8117	82	2209
5289	351	1845
9803	743	8184
11933	661	41
5128	697	5129
13532	448	3893
5900	176	11476
3814	342	8939
2351	747	5589
2340	305	12841
7720	743	13569
9582	357	1845
10417	176	6362
7806	289	1328
8752	448	12860
1552	132	4878
7732	289	8664
3078	708	6488
9433	351	2975
7546	351	10594
13242	351	3975
3952	358	12101
5927	352	1846
8317	36	8317
9094	289	11680
5283	289	1011
2846	201	781
7654	351	10525
315	926	2081
7747	289	4620
4243	448	8723
2268	912	4846
11706	289	9711
5640	289	12871
3474	357	3399
9761	304	9460
6483	289	4032
1805	289	1998
1568	132	3467
5128	666	3843
5162	926	4160
1408	284	3506
2787	404	9425
13099	291	401
7996	935	5225
11176	335	6451
4886	683	2814
12499	357	1845
11133	684	4322
10762	289	8143
7287	289	11753
3909	683	647
4851	782	864
4997	357	1967
13147	351	2979
7409	684	2746
363	769	2556
13099	912	4131
9946	150	7866
10597	243	4654
7744	661	41
3782	208	2436
6729	694	349
12549	366	4394
5001	136	2521
272	926	3023
2274	108	7413
12139	289	3187
13091	769	1036
13576	684	11703
13687	839	11452
9470	125	259
8329	289	4822
8770	908	13124
8570	77	4969
9542	410	1402
9481	351	1115
1636	132	2298
5077	299	2440
12450	454	3607
10062	297	286
2582	289	4928
12124	289	9924
6906	708	11057
7943	782	5652
8824	372	3830
13301	448	10077
12276	335	7924
8643	448	10555
7168	289	2658
2637	351	2030
2877	419	766
6571	254	1944
3761	232	5225
3538	351	1912
8312	683	1945
11193	782	713
9251	366	5979
2254	612	4447
9360	289	6370
836	612	4257
11841	912	6608
7473	448	1702
2298	149	5154
10081	351	1845
9251	708	10065
7168	943	41
5059	366	11579
10527	77	2203
4777	149	4776
10050	289	11717
9894	372	11153
8599	934	13315
13120	289	8714
686	747	5888
529	289	596
500	448	7226
7046	637	5448
4139	351	2575
1132	799	2440
13624	304	7077
12930	77	2133
11995	830	8019
6025	438	12439
6185	684	4131
4710	358	1403
4742	289	4520
2224	419	1273
7997	769	1071
4276	708	7992
310	372	9056
12006	289	4619
2490	351	2979
2116	750	2115
11864	926	5784
11687	289	10467
3023	816	11913
3898	351	1967
1788	176	4564
3661	243	817
4652	342	9148
9768	708	294
1822	289	4602
9547	136	8317
7885	289	515
9556	125	457
12387	193	2538
1950	166	2595
8550	351	2170
5162	351	4160
6428	289	6706
272	342	9498
1510	158	4536
7050	943	9437
823	826	3486
9685	289	3089
9741	448	5167
10914	351	1845
8138	448	34
1297	914	4127
13335	926	11135
7351	684	2571
467	125	9
1895	411	3556
5387	410	5063
322	289	3033
12704	357	1846
7961	782	5362
13372	779	2606
4856	304	563
1808	357	1845
13647	747	6524
4578	351	2032
6905	289	2565
456	125	439
299	895	4221
13395	800	9487
2657	805	4210
4536	614	3486
13569	357	2081
5638	912	10299
5546	289	3158
1628	32	3621
1688	289	8798
2753	36	2753
5369	289	4167
2642	839	1953
8392	351	2081
7051	610	6117
4909	149	3965
4054	351	1845
7629	351	1512
11143	368	827
3171	944	4494
12841	289	2340
6773	448	1702
11500	289	1914
416	358	7330
1320	448	3894
8624	62	2209
1127	752	4143
8846	351	5297
3536	493	4164
9269	289	6727
9574	448	1678
12139	357	1845
12974	782	864
6411	335	2634
7873	358	307
1892	954	4732
8006	335	4969
10983	289	3679
6922	342	5679
670	150	12394
1895	708	7589
9771	642	4276
2333	351	1069
13478	289	4708
7304	176	634
11119	77	3482
13576	612	4581
9976	318	5669
3446	817	3691
7073	243	9485
4292	289	4637
3203	349	3464
13478	357	1846
10065	929	71
10338	289	9882
12921	502	11712
11117	747	10143
6083	62	8258
5834	289	5942
10901	955	9261
10506	243	3112
3073	419	766
2844	684	1837
11721	176	11097
9859	912	5443
3105	955	6828
1630	32	4197
10009	335	2710
13657	289	6649
4997	36	1967
5748	243	2538
12483	454	5880
6981	289	11864
8693	49	6033
7213	36	7213
2408	493	4729
13102	289	6740
1614	132	604
2525	448	1702
358	125	457
4292	289	2893
13908	77	2972
4327	642	12322
1167	909	1365
10540	150	7569
3789	558	12261
11511	77	4371
12999	912	5793
6056	747	13740
505	525	4945
12542	357	1846
3338	140	8533
13004	179	13629
7522	150	10212
5341	289	2566
8520	813	8082
5106	351	1919
5895	289	6649
1903	289	9186
12628	357	967
95	870	6844
1596	32	814
9988	289	8409
5709	117	134
368	342	9106
6812	912	1837
9602	357	1927
5283	125	274
5594	684	1837
4950	243	9142
11256	357	1845
12331	351	498
9217	342	6279
10250	357	3222
5916	352	765
4889	750	3462
3782	357	1846
10633	289	7471
8223	351	2933
10595	46	4759
9720	289	603
161	289	3629
715	683	1452
7848	351	1845
13829	351	2426
12884	640	6185
11316	243	672
6640	36	2068
7822	53	4813
3338	140	11929
1606	132	4862
10052	318	10925
879	158	10177
6795	926	1529
7890	289	4208
7373	289	1062
12587	243	1333
9030	117	174
10384	374	13679
10999	289	2055
2347	351	12508
4486	660	2901
12323	410	3818
10298	289	3109
4431	368	2687
9108	684	2156
11422	336	7858
4318	357	966
12726	136	11811
3409	747	6538
7551	289	10176
10290	684	1699
3349	747	4313
10714	351	4973
7640	912	9449
7079	419	7517
3377	289	10781
13310	351	928
11047	448	6621
10417	640	13262
3105	342	8559
11158	289	12942
48	448	4934
13707	351	12066
11205	357	1845
273	926	10251
8961	923	2970
2606	635	2228
2981	912	10310
9335	684	1837
554	912	4322
2179	351	4091
13744	289	8859
10081	828	9772
4944	176	2931
12529	419	3644
115	926	1845
360	125	457
10298	125	247
51	289	7423
3203	950	636
6967	938	5857
9664	640	12740
8801	351	2783
10974	243	7210
12065	351	12539
3525	357	1967
8131	782	864
11818	77	4371
1795	289	13829
6598	289	4544
3000	352	3975
12490	469	113
1545	132	1434
160	926	765
8307	912	1837
3315	561	7112
103	342	10911
9500	342	11094
111	454	5076
779	204	2814
8692	335	9906
11420	351	4018
13144	943	41
272	342	7701
8100	305	2765
7736	208	2068
8672	150	10212
2981	912	4846
10714	351	1845
9321	352	994
2899	622	4335
1784	125	457
12401	289	13148
2152	351	10594
11510	926	2958
12938	640	2841
11239	351	1130
406	938	4566
9361	454	3808
9724	824	1903
2548	204	908
12710	125	9137
2978	763	5051
1585	32	1912
11673	289	858
12359	36	4371
7456	289	541
2901	684	1837
11304	410	4216
3102	955	237
12401	289	8839
4989	352	2440
6156	805	13007
7744	289	7392
1260	357	1007
10959	610	10684
11724	174	958
5440	455	6012
5921	176	10685
13623	342	5679
3955	358	7778
5306	35	13372
10213	828	13576
6625	532	286
2965	36	1967
10755	342	8393
3105	372	6828
13604	408	7843
4649	747	11593
5214	339	2420
1708	943	409
13015	351	2694
8924	201	3734
3688	208	2068
4284	725	607
3071	574	5229
12086	448	9490
10698	642	9006
2444	955	160
8149	342	7701
8071	943	78
3243	289	3130
10244	408	13328
3225	950	12766
3554	313	2870
6903	176	12597
4594	828	4612
637	912	2946
8568	136	12986
13206	289	10124
10092	351	765
9988	289	651
2439	387	562
583	150	12798
55	926	2783
6077	684	10310
1446	176	11826
2657	36	1282
9419	246	3716
10496	89	2056
2710	357	1845
2662	448	5072
10017	359	5629
11366	351	1845
2643	642	8697
7806	289	12310
8077	36	2634
1804	150	12548
5276	304	3904
13782	640	12365
1244	574	2415
12887	684	1837
11229	174	5784
10830	747	12227
2254	415	108
8395	89	8929
4054	912	2730
1212	32	2440
3639	839	3922
9601	351	4122
11051	392	2976
13881	289	7423
9361	454	4184
4342	36	4342
12754	351	7685
11420	684	4661
7252	289	7264
9903	684	1837
3510	357	1967
1321	747	7840
1513	243	12027
6286	392	6637
1968	779	1967
12900	912	4661
5986	208	2081
6258	351	1919
12145	96	12683
12549	912	3616
5274	454	7849
7345	351	7023
11319	351	2355
13060	125	439
5999	769	2133
3639	839	781
6196	149	4999
11228	454	10486
11436	834	8758
465	107	10712
337	684	440
10681	352	2440
8682	835	4356
5854	77	2203
1548	742	3652
10012	372	9356
4831	708	10260
368	122	11736
1120	427	1711
5999	357	2081
186	684	6316
9954	644	5430
3407	782	7313
5494	410	4670
1540	132	4901
10290	289	4379
1560	132	4320
2209	136	10393
3102	342	8963
568	358	9657
8139	834	13160
13027	318	12121
13702	125	88
7320	289	13739
7298	908	12820
11937	640	3926
8495	800	9487
2398	243	1655
614	372	1305
6428	289	7984
8940	642	2492
1652	335	4371
2319	830	4626
1059	782	713
1372	36	1270
164	289	5849
4090	357	1653
6571	232	3755
2152	912	4846
9418	351	1115
3472	89	8785
10707	125	218
7506	176	5115
12075	661	93
8653	351	2440
6077	351	4969
2668	609	1042
6770	351	11764
7473	351	9947
13263	351	4970
3631	635	4943
9602	77	4411
8231	782	7313
1898	36	1282
1630	703	436
5538	304	13823
9919	201	13588
9460	158	9761
10526	912	10310
4516	357	1845
10997	336	9357
12081	640	8805
4150	289	5500
5997	289	4059
4262	289	585
318	640	10275
8146	357	1900
9938	351	9072
4925	351	1919
12516	351	1845
13064	923	1931
10952	448	2289
9407	176	500
13706	289	6098
1568	132	5268
9067	289	1770
5368	351	1845
9806	342	13408
2920	926	7199
5612	243	8792
1628	132	3049
4338	809	1680
4539	352	3054
10496	357	1270
2071	289	4531
8076	289	4115
11153	351	13704
4662	410	3612
2149	149	10210
1600	132	2829
11863	944	4607
9577	125	274
12119	289	13847
2310	622	1447
6582	943	9391
11646	62	4360
4809	782	713
12012	289	10355
1012	212	1012
12596	289	10666
9908	708	11145
10102	284	9118
8185	366	2842
5715	448	10163
12387	289	2624
10995	615	8851
1581	132	4377
6905	176	7311
5912	561	9618
1164	684	2540
6199	342	12200
9026	640	10285
13706	943	10018
4595	448	11058
13558	243	11980
1105	243	6265
9040	342	5355
614	955	1305
4299	289	9240
10011	77	2216
5195	351	1262
10648	912	2749
10475	125	259
10637	289	3654
6171	393	6778
13804	950	1115
4672	800	4460
10635	410	4216
10890	289	7122
10287	912	9449
642	351	4420
337	333	6964
1120	208	7223
5062	352	6232
12755	317	8002
12194	837	1545
1551	132	2477
7122	352	2979
4154	204	4999
10910	299	2068
6132	125	438
8108	747	3591
12938	800	8472
9612	926	2645
7924	468	1664
3700	36	4757
12661	304	5195
1384	166	2595
10999	610	8690
13479	351	2979
12999	684	5793
709	289	3130
3100	36	3222
2531	415	4700
1542	132	3049
10983	642	11379
4595	955	10350
8012	828	5586
5154	809	1680
3313	289	7184
13765	150	11361
11007	351	11337
12065	351	3534
13049	351	765
7920	950	11101
430	289	3998
3149	750	12032
6573	289	4059
13225	125	147
12232	351	2979
3001	640	5815
5666	357	1845
13042	289	5556
8971	454	311
2903	743	6898
2853	747	6012
2214	246	2294
8399	912	5528
10424	912	2156
5807	684	2746
12878	615	7854
7441	289	8284
1393	176	11476
3214	176	11826
10755	448	7530
1568	132	746
8978	469	113
7920	408	5691
7273	574	962
1595	132	10592
12163	62	12662
6083	357	1845
398	926	1846
9099	661	6702
7319	289	13417
1750	352	3613
483	149	2032
1567	32	3026
968	640	13798
9685	289	581
5501	351	2979
7473	351	2068
1561	32	3703
4262	357	1845
1604	132	1402
12201	684	1837
5326	410	8911
3916	25	2887
5394	828	4808
12043	289	11921
10467	351	4371
5494	692	3670
10699	358	956
7058	351	3768
1373	750	1372
12441	289	1034
10637	289	10567
10687	243	1432
163	448	3607
8175	77	1919
5011	351	10716
3760	254	12361
11644	708	10959
7457	642	13211
1187	487	11032
982	419	3924
2806	408	5079
5640	150	12798
1790	640	7620
7120	36	7120
11587	289	7004
5061	201	2655
4104	36	2550
590	415	2071
9403	725	1526
2717	357	4204
13523	834	10292
13302	955	10429
6101	912	4332
3951	455	10792
11966	448	8154
7231	36	3962
23	289	3819
7529	160	4211
13039	352	1036
9505	684	1837
9863	769	1845
13531	289	891
13009	448	2004
10681	342	13066
6720	351	4411
12916	125	147
7879	351	2440
13695	640	4208
8183	289	5942
6418	640	13694
12877	661	1324
10841	125	274
5669	357	1845
7391	448	1702
1547	132	4214
9762	358	242
581	684	1837
9085	352	2440
10013	593	3343
13563	351	1845
7578	351	6339
1617	132	1030
2764	263	49
3353	176	4924
8924	201	2447
299	112	4969
8925	36	2081
1412	284	4831
4470	944	4462
7823	208	4726
10938	351	3082
4579	34	1846
6286	417	12857
4341	642	4461
10220	912	1837
11467	357	1846
5944	289	4531
680	135	1529
1583	32	3700
12488	850	7760
12682	357	1927
7265	339	5214
1132	799	2068
2334	358	11318
3034	635	2318
1446	289	617
7561	357	1845
7506	640	4374
4224	809	11365
3583	357	3452
5663	289	13796
4603	351	1845
10938	351	4371
5720	918	3453
6360	349	5648
10823	289	11998
9507	125	12743
12105	351	2767
7496	782	713
1537	132	4768
13776	574	2356
2804	342	9574
2820	754	2846
3242	642	13904
9172	254	1736
9173	351	1464
3195	352	7892
2743	36	1391
1365	323	7669
8445	419	3453
8860	204	1306
2575	158	3460
4790	36	4427
3607	26	32
6740	684	1837
5848	176	10517
12004	243	2538
13092	2	13784
647	357	1282
6010	335	10226
10768	834	4970
5942	351	2068
4284	352	4016
9995	535	1927
3723	358	11746
7845	525	8847
6003	36	808
2260	448	1094
11557	289	12212
13531	289	10248
5281	805	4210
4475	358	2804
4819	747	7284
13806	289	2333
11600	351	9303
13066	655	13366
4395	125	438
10841	289	4922
12944	372	475
1659	204	1012
7085	342	8939
7941	339	12232
3802	289	3840
13486	351	2976
2444	358	535
10955	410	739
11009	176	5831
5399	289	12619
11044	145	9938
9643	351	2699
10586	926	3222
5476	448	9357
10674	782	5652
9405	410	4052
5219	243	3516
2855	828	12115
3477	201	1039
11362	527	12846
13060	289	4484
4856	683	3462
8536	289	7454
3648	351	2958
6092	339	2856
10781	351	1845
2628	34	1270
6981	289	4713
11044	419	1960
12790	342	11789
11172	342	11094
5834	243	1011
6156	89	3702
591	299	7792
7011	574	12121
1012	357	1659
9155	335	12412
1639	246	2647
3247	125	453
7407	352	2440
10486	480	5880
5275	289	11026
7358	289	3772
10666	912	4846
398	448	10614
4576	926	765
7192	357	765
3438	366	4211
10313	342	8939
9538	660	12448
11531	351	4371
6716	351	2068
11712	643	12921
13091	417	12857
12497	943	11417
6258	660	13242
11873	351	4813
7275	158	10177
8406	62	7054
1621	132	3046
13648	769	2979
10417	289	5289
10820	351	4044
10387	289	11572
9340	448	7045
7476	411	6083
13578	204	6482
10582	912	4332
6047	357	1845
6117	912	4131
13039	612	7461
12648	640	8290
6051	342	458
62	289	13294
9960	357	2081
1984	252	811
12403	36	12403
13106	289	11873
10701	62	1054
13423	289	12942
5236	908	12035
13524	357	2081
4276	299	2068
59	791	8821
3081	304	3147
