6842	34	3433
6827	955	140
6320	298	8127
11759	243	4055
3296	357	1830
4779	357	2801
5725	289	9026
9597	817	9036
3155	342	12512
10824	448	3674
352	289	3981
4576	376	4273
3905	125	241
8073	62	3189
3942	352	3991
5086	493	4768
5770	150	10047
5831	912	5661
5291	289	5759
1817	642	1395
9597	824	3146
404	342	7452
5711	448	7785
3426	448	4725
6054	642	11323
5763	448	3674
12231	351	10182
9925	419	763
5741	342	10061
11168	289	12338
3987	357	1830
6680	448	2271
4276	351	4345
4545	92	6585
4476	419	763
5495	376	50
3492	817	1822
436	107	6451
1306	879	4177
10952	838	12883
7948	176	12141
4163	779	4162
170	357	1885
8888	34	1830
5312	351	1830
2437	34	1830
8804	34	1830
2440	284	2775
4421	817	2711
8208	289	2249
12808	289	6298
11813	448	5827
8246	289	2818
4132	419	12614
274	526	681
2010	817	9036
3932	502	4490
6607	357	1830
10539	351	1830
7240	125	8
11476	448	4497
5880	289	6461
11399	448	8959
6810	34	1830
11255	817	1822
8374	419	763
8904	824	2747
312	264	241
5	640	4241
2754	150	4488
51	289	4480
13164	289	4424
3606	351	1028
3820	352	2418
369	357	1258
2992	357	1258
185	125	272
6900	640	669
7811	357	1830
3744	817	5661
8560	34	2498
112	640	5762
1811	289	6066
9809	838	6326
12895	77	1306
8109	351	1830
9230	448	2271
2279	817	1822
6313	448	4376
12941	34	1831
12351	298	1811
7112	357	1831
6649	289	3461
10663	357	1830
9084	357	1830
12999	817	7387
3483	376	8482
108	448	1687
3640	419	763
6669	402	143
1912	585	6552
9107	289	6606
13050	289	2033
918	779	983
3560	392	1996
7718	351	5146
2713	357	1830
3684	946	1830
8730	298	4673
2521	284	5525
3501	357	1830
7733	910	8887
7123	817	1822
4553	419	1952
5066	817	1480
7055	357	1831
8734	125	8
10060	289	4957
8789	357	3511
10246	289	2487
11818	817	1822
10935	623	9953
1992	298	4269
12634	448	1687
234	372	4503
12579	34	2418
8880	351	4226
3929	372	2395
12592	351	3460
1675	419	763
4611	298	9842
9983	415	692
8804	298	7072
2017	231	8718
1272	779	1258
8580	208	2430
4687	817	9036
3250	289	4600
12187	817	12971
10910	351	3990
9688	912	1822
7438	448	9946
10028	351	2357
3905	642	3925
9885	289	6529
6183	817	2730
11718	357	1830
11332	817	1822
2212	298	490
4666	448	7370
11592	289	10213
4177	838	12270
2153	357	1830
721	254	2541
5792	817	1822
5631	357	1830
5263	34	2065
10635	289	4446
588	34	1831
6734	708	1473
12535	351	3410
4619	817	9036
9788	824	3263
1905	284	1739
3716	289	678
4496	415	691
3866	298	5355
4324	448	3645
2051	640	4576
9761	289	10180
5591	448	11773
8211	419	1886
5574	150	12075
9519	561	4570
12930	817	1822
4609	34	1830
3234	357	1830
4371	176	6094
9239	351	2418
1419	298	8240
1341	351	3990
3542	62	3610
3094	448	4497
12842	357	1830
318	926	879
2093	166	2576
1734	351	3590
9440	419	1886
10468	289	2836
11348	448	4497
6238	243	4487
7681	289	1392
4996	298	11762
10194	448	6562
5131	231	7923
7621	289	648
5607	448	1687
7147	448	5092
11314	640	12996
8274	352	8237
6112	62	2204
3255	289	8225
9922	34	1830
11910	351	4283
12516	817	4105
3219	243	3497
4021	642	9445
2458	298	911
7005	125	8
10664	289	7687
3393	338	1483
7000	339	3788
3815	351	1830
7639	34	1830
6320	351	4946
3233	448	11671
605	150	11675
2164	817	1822
9427	817	1822
8358	289	10055
4369	357	1830
5905	817	7375
9008	352	12000
12429	448	6040
7963	926	1885
4566	817	1822
11846	62	3035
5142	298	3368
6600	448	1371
12454	289	529
10273	817	9036
2200	351	805
3801	62	1050
3447	264	8
1415	357	1830
11748	448	6756
2629	448	11671
4006	17	9811
2456	817	1822
213	448	12310
8790	912	3711
3331	264	11775
4710	779	2295
6172	817	4105
564	448	3674
8789	686	3511
7043	289	3866
7388	590	5007
12503	448	2271
10712	419	1886
8539	289	1970
7348	298	333
11813	817	7375
4117	492	1914
3109	376	46
12783	34	1830
12500	415	1140
12364	201	4148
11282	289	9432
7861	351	2537
4171	879	2401
5899	289	5130
571	289	2254
4182	351	3990
6000	817	1822
12717	640	4203
10451	695	4286
8644	208	3466
8106	817	1822
1300	352	1830
12365	448	1663
12572	357	1831
7166	357	1830
12047	526	274
4241	298	10084
6934	34	1830
9003	351	2211
2503	757	5096
11704	419	763
9431	357	1830
5732	62	2418
6058	415	1155
5476	642	11196
10263	208	4063
7660	289	2476
3110	298	706
2929	298	3249
3220	176	5032
12498	642	12844
6203	125	9454
5434	357	1831
9936	351	2065
5532	289	4030
12646	208	4401
10165	357	1831
2836	817	1822
9229	289	6392
2018	415	691
12464	372	442
7009	448	8058
12695	243	7661
4032	448	2271
4741	357	1830
3911	596	3533
6559	342	7381
6864	817	7387
1050	357	1644
9237	176	11491
1806	289	2618
5183	289	6228
2125	448	1663
479	352	2418
12352	264	241
3731	254	1721
1324	339	3635
8337	351	10424
5840	824	7030
2055	243	4435
6170	769	1830
8446	34	1831
12057	769	1830
5784	34	1830
574	817	2730
11009	448	8207
7614	351	2422
377	926	8365
1029	352	5181
7811	419	763
6416	431	1078
8848	402	43
6348	448	12728
12591	298	4666
6017	561	2854
8221	150	13095
1424	217	10478
3341	289	621
11117	357	1830
513	298	7239
2195	357	1830
1452	338	1720
11009	357	1831
4565	284	617
3772	817	1822
9263	298	13150
7894	448	3674
7482	34	1830
8336	351	4134
8331	817	4105
6195	313	483
54	342	6718
377	34	8365
6251	419	763
4446	824	3225
12973	642	7266
9337	357	1067
11218	77	2680
9837	642	4435
4913	342	7452
7605	351	2615
1400	708	1208
1254	779	2065
12791	186	12872
3360	243	4250
440	289	4252
9519	357	1258
5139	208	8146
12107	372	576
12829	34	1830
2489	448	7307
8962	642	4250
4957	34	1830
11741	125	8
4520	351	496
2334	817	2730
3070	231	1201
3359	264	272
9329	626	9008
13157	289	11546
6785	817	7387
9219	351	4109
6141	125	257
4438	817	1822
6614	448	6484
9597	817	1822
4897	419	6681
13101	289	2820
9756	376	155
136	419	763
65	448	5191
11998	357	1830
7250	351	4195
7470	817	1822
324	264	8347
6667	824	316
815	448	3645
7698	448	6562
1828	357	1831
1776	357	1830
9185	817	1480
12348	357	1830
4191	752	763
8989	351	964
2963	817	1480
9712	352	2422
12315	289	4458
7318	298	6292
526	289	10302
3250	357	1830
10965	357	1951
2873	372	3926
12460	419	763
6202	351	1830
5087	34	1830
7028	351	1830
5130	298	7728
2659	357	1830
4598	351	1830
9605	289	4484
7073	640	6395
6857	351	1830
5849	264	9411
721	326	632
4615	817	9036
11011	817	1822
3251	289	4516
8158	926	4401
4055	351	3798
1424	298	7217
7856	912	5661
12634	264	11775
9519	289	500
2509	339	1877
1754	351	2199
3972	34	1830
9577	817	1822
317	289	8135
410	402	143
7299	243	12428
3838	686	2613
3044	448	10347
3825	448	5091
1973	415	1160
3498	351	2418
12406	34	1830
9496	234	11957
9121	942	5733
11996	357	1830
11326	448	3868
10315	342	7723
2020	448	3674
997	254	959
971	419	1272
10753	113	7035
5207	351	4345
187	357	2361
468	289	5132
3043	870	9755
1257	166	4928
51	289	2783
1801	243	4687
7002	62	2418
1392	351	8353
6837	351	3389
5541	448	7035
10748	352	10407
11649	34	1830
5312	376	162
638	284	10993
12930	351	3031
7009	448	9980
4667	264	419
1395	298	1817
4034	415	689
0	125	8
386	448	3867
3116	511	3476
7350	351	2186
1218	357	1258
630	419	763
3344	176	9110
13125	357	1830
815	351	2942
6228	824	506
11371	357	1830
7542	38	8659
10673	125	453
6784	243	9556
3168	511	3636
13033	640	11933
4365	419	763
3589	246	2846
9156	342	7723
1838	448	8959
11458	817	1822
2438	838	9100
3415	446	4298
1320	298	6636
7920	513	32
4607	817	2730
12761	448	1663
10306	817	4105
2387	34	1830
12641	77	4345
2433	204	2434
3796	298	331
2232	34	1830
10909	289	6478
12726	289	8888
60	448	154
7516	351	12873
3173	342	11834
12905	125	8
7520	817	1822
4687	298	1773
1096	352	10072
4885	246	2846
2161	824	11056
1792	289	4593
8572	357	1830
12052	419	763
4356	34	1830
406	357	1830
10987	817	1822
1773	289	4687
13062	419	763
10745	125	9092
2755	34	971
4583	34	1258
7540	528	2748
6842	351	3887
11918	448	3868
34	448	5048
5403	912	5661
4455	511	3636
8611	351	4134
11228	938	5883
10670	298	8301
1370	68	3558
4718	352	6742
9395	419	763
7823	817	2730
6251	448	6562
4672	640	4690
8449	34	1830
12227	34	1830
9611	392	4345
10657	357	1830
9962	289	3068
10985	817	1822
1807	289	797
8626	34	1830
2212	351	1830
9915	351	1830
4535	34	1830
10945	415	703
7200	492	1914
9185	342	11834
11928	289	6558
2229	640	3915
4373	419	763
10870	264	241
10046	298	608
10601	351	1113
10718	419	981
864	232	10970
3557	62	2274
1500	640	13045
650	34	1831
787	817	4105
8317	298	10346
4604	448	11304
4924	779	5146
10420	289	8098
9379	125	113
11385	357	1258
9820	289	3930
7180	351	4134
7204	351	2153
11651	817	7387
356	289	13133
4245	201	6601
3417	352	2422
271	448	8144
5820	351	2065
6524	289	11818
4606	34	1831
4119	448	2160
9426	376	12751
9314	357	1830
4516	824	1809
6910	289	652
6255	817	1822
767	448	188
6247	264	40
10446	392	1830
270	342	9076
12835	351	10599
11245	448	4376
4567	352	1830
782	289	2601
7971	351	645
1080	448	2926
12059	357	1830
8164	289	4276
1938	686	3511
3935	298	10499
8825	357	1830
5607	289	4566
9510	289	3918
10241	351	1830
11153	817	9036
4543	448	3645
341	243	9919
10767	419	763
10481	298	7708
7174	351	681
10111	817	1822
2454	34	1830
8783	62	1916
2688	298	7005
13023	34	1830
8185	122	12068
9432	912	5661
12295	419	6681
12804	298	5607
11369	351	1830
4802	298	1707
11399	150	7338
8914	351	2065
5163	769	1067
10030	448	11671
6617	448	4376
1792	289	2241
9394	817	1822
6372	817	12928
3563	208	3204
1353	351	1830
3299	642	4978
6379	62	4144
5074	298	2057
2938	530	2351
4086	34	1258
8177	357	1830
3010	528	3590
12848	243	6226
10275	357	1831
7446	284	10951
10495	351	1830
12826	870	9864
7956	838	11477
5443	62	3598
1333	351	1406
10600	419	763
3006	204	2109
12769	298	7878
1769	289	18
10959	640	5031
316	289	9787
5948	376	4368
10173	817	1822
10508	357	1830
5357	208	964
1732	298	171
4710	779	1928
12857	298	6711
11752	264	10934
10630	289	4141
8236	289	12938
12289	34	1830
7248	298	3043
232	484	1830
6392	298	8105
10248	928	9558
11439	769	10371
4035	415	1158
8916	34	1830
7195	351	11971
1772	243	3876
7013	419	763
4568	415	1133
1332	352	2942
10342	642	8885
5133	351	1830
10359	298	4985
6886	342	11300
7242	298	228
6445	448	4321
11994	357	1830
443	289	4801
12918	371	7920
2775	352	3430
8564	357	1831
11338	298	3640
4277	298	9172
1783	243	4996
11701	419	763
3138	824	10124
5312	824	162
3331	448	1687
8071	34	1830
4732	204	3676
9802	838	12744
1661	357	1830
11350	351	3460
3070	824	1632
4290	357	1830
10557	817	2926
6810	351	2422
10813	34	1831
4808	769	2418
5899	640	12478
10763	351	2831
3004	204	2342
7137	351	2422
7457	289	2835
10191	339	7418
7658	351	2537
1689	640	13045
464	264	5234
10499	419	763
1732	298	12006
4565	339	4795
6109	289	9424
305	339	230
64	289	10913
6005	284	4255
7655	493	1224
3944	448	7134
5295	448	4497
5276	448	1825
1221	204	2418
10173	824	5528
5905	372	201
7362	289	2605
3214	150	8491
12615	298	1101
5074	824	331
1310	325	12452
12896	289	8989
8595	357	1830
11338	34	1830
1912	234	4044
12943	298	8482
3582	62	2418
6816	289	3930
4888	298	7940
1706	289	4001
190	122	2483
10249	208	964
9851	926	4345
6057	448	3868
8605	351	1830
4103	448	7134
12043	208	3031
8042	817	1822
2873	448	26
3068	298	9962
12617	357	1258
11319	351	1885
465	125	8
7252	298	10113
2115	289	3495
4498	351	3395
8948	264	8
1672	357	1830
8229	289	4423
7947	912	13060
2825	298	8685
1808	289	2900
2521	339	961
4653	357	1830
2020	448	10099
2873	955	3926
1340	342	8729
4028	34	1830
3352	419	763
12596	342	11834
12503	289	12025
7919	642	6833
7838	640	4959
4676	357	1830
6146	289	3138
274	448	1663
5236	289	9273
12983	289	6553
8405	781	2727
12958	34	1831
3194	640	614
6304	62	2418
3077	351	1028
9516	448	7134
3156	357	1830
11645	351	1830
8123	642	7991
13062	243	2820
2489	351	2947
8687	289	12624
8730	298	8101
964	809	1051
3220	289	3405
10261	448	3674
1974	376	13072
6840	352	1830
8989	298	464
3528	62	2308
8120	419	763
5750	208	1916
8105	176	10211
12017	817	4105
3975	838	8807
6448	34	2065
11220	201	6601
2729	62	2615
4069	926	3395
6606	298	5421
10717	125	8
7754	392	4096
5648	298	1705
7013	264	7488
12365	817	2730
9841	817	1822
5068	351	3004
2673	351	1951
6025	938	10225
4201	357	1831
9999	448	6562
1805	264	8757
7516	448	9009
12102	926	3413
6006	955	8037
10191	448	3868
5811	419	1944
5284	642	3122
7614	298	1350
406	589	451
12527	289	2017
4449	817	7375
12430	642	3068
10398	289	11948
6017	357	1830
12461	357	1830
12684	351	3456
763	779	3398
2356	298	11376
13124	402	3832
10401	208	4345
231	448	7134
5300	357	1830
9782	289	8348
3023	817	1822
10765	817	9036
3276	289	4028
13157	448	6497
4754	34	1830
2606	448	12158
12376	351	2213
7374	34	4195
2384	351	1830
8701	817	1822
334	342	10019
11106	912	2730
5741	448	10833
13047	419	763
11187	484	2065
7103	243	10539
6828	352	1831
4681	342	5314
12614	492	970
3785	448	5191
8374	289	2821
7141	298	10147
6767	351	2556
1880	34	1830
5340	448	3674
9388	415	1155
158	448	3868
3103	34	1830
2550	34	1830
366	938	11106
1384	769	3413
7381	769	2418
11305	351	4134
3581	493	5176
1798	419	918
620	817	9036
11245	289	4277
8472	376	6626
3214	419	918
432	817	9514
4462	817	4105
4740	298	162
1266	357	1644
12084	718	3027
5614	357	1830
13088	352	1830
9828	77	3460
11430	448	3868
2879	34	1830
6852	77	2691
11508	415	699
8498	770	5148
11652	289	3114
12430	289	5535
8609	34	1830
4499	708	2615
8473	448	6562
9155	357	2556
9141	62	2014
1331	817	9036
8536	351	1830
4255	351	4345
1912	530	8297
10117	62	8839
5149	243	2009
2109	686	3006
11331	289	7250
9982	642	6107
2940	357	1951
2899	298	3337
7419	642	5719
9085	926	5264
4206	34	1830
1827	640	8793
4356	376	8879
7366	817	9036
4254	526	1214
666	642	11639
6993	769	1830
2568	289	12952
12197	208	2117
8875	357	1831
6861	357	1830
8787	865	5956
449	448	6562
5029	448	2727
9933	34	5146
3922	817	4105
2528	298	427
13085	419	763
7030	626	2326
218	264	145
5490	62	3975
12994	351	1830
2979	926	1236
4570	298	440
10797	351	1831
2387	824	9172
9042	419	4196
2853	817	5661
6093	34	1830
433	448	9685
2489	342	8499
4558	448	6756
3922	298	830
5488	34	1830
12813	928	70
11117	243	11984
3244	243	3491
4683	824	1268
10468	289	889
2873	448	11304
5854	351	2765
3780	298	9191
190	34	7731
2386	34	1830
1393	448	1988
513	34	1831
8531	357	1830
228	357	1830
4434	351	3395
12248	357	5146
4160	357	1830
4567	351	2912
3430	809	1051
407	949	11647
4231	501	3679
12906	289	2018
12561	357	1830
6794	448	3674
3167	34	2065
4459	298	11886
8139	289	1424
10630	448	4376
12774	357	1830
8446	824	454
4315	289	9785
6462	448	12770
4739	351	805
10886	817	1822
4250	298	4373
12591	298	2051
3504	357	1830
4589	62	3590
8094	838	11792
10415	912	13060
11208	448	3868
5875	289	529
1998	352	1831
5931	243	3908
4235	448	3597
11630	817	4105
11788	376	8619
6146	125	451
7240	289	2618
2589	264	450
4960	817	7375
12709	231	5697
4234	419	763
498	298	807
7423	62	4226
1794	289	8006
5187	419	763
3744	448	1663
7256	448	8959
9280	448	3674
8469	34	1830
3119	769	3118
2163	817	9036
3465	419	6681
11241	817	1822
4640	708	4046
7070	926	4648
5811	289	2900
3173	342	456
7088	289	11124
3091	455	3533
12982	352	1830
1672	640	8993
620	298	136
8188	448	11773
10959	357	1830
7940	264	9411
2008	817	9036
3899	254	2376
6307	34	2065
501	34	1831
13030	419	763
2687	298	1693
9403	342	9400
12847	34	1830
7893	817	1822
8359	431	1045
4453	351	1830
10724	357	1830
6037	357	1258
823	838	8971
12695	357	1830
8928	77	1095
49	357	1885
11324	870	9922
7359	817	9036
5064	372	10416
3338	289	12475
6155	243	7991
9507	352	11703
7031	484	1830
1810	357	1830
7137	817	1822
5497	817	4105
8257	351	1916
8859	298	10084
8102	34	1830
5585	448	1988
12808	448	8959
4249	817	2926
3192	34	1830
407	949	7882
11122	419	763
678	323	1464
2426	448	11304
4446	298	10635
2818	824	9172
12143	351	1831
1412	817	1822
3671	264	5945
5331	817	1822
1856	62	3742
1350	289	13132
1304	824	251
10247	339	1735
11369	298	1689
4687	817	1822
10446	208	1830
12110	289	620
5833	838	10795
994	448	8959
1042	431	1041
10060	264	10934
12314	289	1668
7013	125	272
12982	352	5181
9957	298	228
2892	77	2215
704	817	4296
4166	642	2900
10178	870	13032
12872	34	1830
10230	313	3501
234	342	8594
2749	402	8435
9515	342	8548
5982	817	6644
4213	357	1831
4818	357	1831
4234	289	1982
1773	289	6561
4119	455	5198
5149	289	5820
11615	817	1822
9156	448	11065
3244	176	2929
12717	640	6623
209	817	1822
3613	711	8640
6226	298	12848
7379	357	1830
11850	357	1830
4536	351	2418
382	419	763
11886	289	4481
12623	448	4376
10261	342	11834
981	492	1914
289	870	12653
7295	289	855
11571	817	2730
9700	726	6950
7372	289	3918
8498	204	1294
3652	357	1830
2440	352	2013
9866	150	3922
3990	357	1830
496	77	3460
12938	298	1515
5773	243	1312
13008	817	4296
7000	339	2856
4135	289	6996
12503	419	763
11095	942	7868
11297	298	9811
464	289	6194
1393	372	5343
334	342	11525
7668	34	3433
2739	351	1830
4935	239	4015
4954	817	4105
6784	264	407
3359	448	4378
6448	817	1822
2873	372	6181
5773	642	10338
11376	289	2111
7438	926	2032
6044	208	2215
4484	824	475
4235	357	1830
11912	448	1663
7458	419	763
6074	351	2153
2022	912	5661
7319	824	3235
1324	284	1735
4537	352	2422
4458	351	1830
9262	34	1830
4687	351	1830
7962	448	8144
5758	357	1830
7	243	1419
2553	357	1831
3941	955	280
7431	351	1830
9346	62	2418
1393	955	5343
9842	243	4959
11212	289	7832
399	448	10697
8957	817	4105
11267	342	8729
7638	352	3990
3916	824	8918
11375	289	3172
11128	357	1885
4360	289	3812
11602	352	1830
11244	357	1885
855	351	4693
7430	298	3344
7899	419	763
3255	640	1424
4974	298	12308
12663	34	2065
9693	357	1830
3563	493	3204
12500	351	2065
5808	351	1830
11346	34	1830
10443	357	5146
8185	448	12886
2376	204	2683
8685	640	6226
9558	357	1885
1353	352	2422
5846	817	4105
205	342	8729
12102	351	3413
12835	817	9036
2063	419	5140
10870	125	241
11267	342	8924
6952	289	11466
8126	769	4345
4663	357	1258
7908	357	1831
6204	419	763
907	289	4034
5725	640	3907
5064	351	4134
6272	448	2684
9033	34	1830
1291	357	1831
6786	376	5422
5581	357	1831
12665	298	3356
10994	372	5594
1775	419	763
1888	357	1830
2743	34	1830
10211	298	11784
1719	62	3605
125	289	3069
4276	817	2730
8551	448	10833
125	289	2018
5142	298	2705
1405	351	3035
9747	448	8451
11399	419	763
3222	640	620
12717	448	8959
12906	800	5501
3981	298	107
10837	912	13060
8918	448	2271
10922	938	11748
787	34	1885
12527	289	8382
9699	352	1831
12193	419	763
11364	351	8604
10643	34	1831
7062	298	10569
12025	351	1831
3077	34	1830
13082	817	1822
11652	289	13094
1353	298	1464
11411	357	1830
4936	351	2942
1350	642	5692
6057	817	5661
11867	357	1830
6116	448	309
4234	125	113
10600	289	2821
12854	718	11227
6857	298	3356
12953	34	1830
508	289	5950
312	125	8
2222	357	1214
12880	298	490
13118	520	1205
7199	934	346
11798	589	11197
1247	642	4687
7028	817	9036
2236	298	11017
13102	351	3413
3214	640	537
882	352	3590
7733	151	2394
10147	243	7141
2017	824	5899
3118	357	1831
3235	264	257
8181	176	611
5899	289	600
787	298	6203
11998	243	5692
6127	34	1830
397	342	8548
7319	34	1830
5085	289	2836
9410	298	1811
4616	284	4577
3656	824	5890
7005	264	113
2882	298	3325
114	342	8594
4687	824	6636
1101	642	8460
406	769	2767
3222	289	2387
4593	231	5697
6096	357	1830
9880	34	1830
11896	817	4105
3337	264	451
6486	817	1822
5031	351	1028
11243	419	763
370	122	9007
11501	419	763
2830	323	8941
4596	34	1830
2442	865	4928
101	448	6562
6048	264	272
5674	34	1830
7265	34	1830
9026	817	1822
1424	34	1830
94	361	67
12762	351	1830
5773	448	4376
3265	289	4642
5887	351	7872
634	708	1208
12169	817	1822
4534	351	12302
11113	298	81
1952	779	484
10291	357	1830
9613	448	3868
2236	824	11017
3495	352	1644
897	298	9160
13112	298	10720
6141	176	9822
1649	299	2004
8360	357	1830
11045	817	4105
6595	448	1687
10279	817	1822
9440	289	4782
3375	351	1885
101	289	5398
3238	289	8008
9518	351	3460
9619	34	1830
4371	289	9212
4959	323	8941
10110	62	2956
2882	376	2269
565	926	4345
219	2	2385
2470	351	4345
12307	357	964
340	448	25
5124	298	11711
1642	351	1831
9866	640	3922
4606	596	13061
12414	642	567
638	448	2926
12705	419	1272
664	912	5661
4802	298	7
5782	357	1830
11559	125	113
4089	231	6458
3796	298	8649
500	298	5899
6211	448	8959
5085	640	4203
12069	448	4497
175	357	1830
12188	643	4345
8532	289	4459
12656	289	12209
10302	298	6809
12536	351	1373
4608	817	1457
5694	392	2120
4685	640	4603
12718	817	1822
10064	342	12811
3907	298	12968
4977	817	5661
787	817	9036
6402	448	9979
614	298	5573
2278	298	6063
10074	62	2765
3929	448	4906
5877	357	1830
12825	817	9036
3262	642	3907
1806	289	9750
5650	298	11047
890	298	12299
13127	289	3816
865	817	9036
2212	817	4105
3210	289	12799
8778	419	763
1741	817	12639
8598	289	5180
3188	912	5661
6265	351	12620
890	34	1830
189	289	13023
7552	419	763
9140	289	11082
9114	264	419
4482	448	3674
4505	415	692
6164	711	1362
11266	484	1830
12048	769	2418
10224	376	2269
1412	298	2629
7974	448	10311
7957	289	3916
4731	879	3676
7558	817	1822
12622	448	2271
9185	342	7479
1333	298	9635
593	824	12461
7350	448	4321
2290	926	1916
7630	289	6277
3625	817	1480
669	323	8941
13148	264	8046
6449	201	2429
490	419	1952
11612	243	2162
7977	769	3062
12450	351	1830
5220	289	7638
6903	351	7648
5265	511	3634
9580	289	1412
6541	415	693
12773	77	3460
3930	34	1830
8026	351	3501
302	642	9196
6919	77	2615
12110	642	669
8411	289	2978
11276	34	1830
467	264	5692
6840	352	2422
8536	817	1822
6433	351	5073
6146	264	451
512	637	3563
9669	298	506
7179	419	6681
7823	448	7134
910	493	805
4427	817	2730
7200	779	1110
2489	817	1822
8294	351	1831
3606	34	1830
11573	62	3605
9866	357	1830
10304	955	60
8448	448	3674
5816	62	1067
10150	298	107
6825	642	4797
8449	351	5878
6914	351	1830
9377	351	1830
554	284	882
3269	419	763
10036	298	4392
5042	817	4296
2272	357	4709
1695	419	763
6048	640	4487
10848	351	773
6645	34	1830
9435	955	267
12845	357	964
4593	298	2561
205	448	12310
10279	351	1830
257	769	2422
6789	419	6681
4536	34	1831
7505	357	1830
8099	357	1830
4360	289	2493
8123	357	1830
9560	208	4345
16	926	4025
12296	817	1822
10646	62	3947
2672	342	8548
10680	34	1830
8825	642	7751
9118	352	12000
6542	289	4576
5900	448	7134
1501	289	3388
7156	351	2913
7806	289	9443
6673	817	1822
9747	448	10380
84	769	4066
10321	289	7374
362	34	1067
5665	289	4486
3785	342	11300
47	448	309
4472	34	1830
10851	926	5264
6533	62	8960
747	879	1976
12924	838	10769
13042	34	1830
11028	351	7433
9749	34	1831
8047	289	4001
5046	357	1830
3456	838	5363
11652	357	1830
961	284	1877
2786	351	1028
12084	410	3027
2241	351	3395
12552	448	3674
3078	298	4716
467	357	1830
4724	243	4523
5012	824	5607
9849	34	1830
6054	176	4538
6704	824	9398
6155	289	1391
12801	34	1830
2089	339	2807
9418	352	1258
4434	824	37
7266	351	1830
2161	323	5169
11473	419	763
12390	351	4915
2162	323	12960
399	642	6079
6313	289	3918
2345	817	2711
7093	351	3378
4681	342	12207
2977	299	1830
325	640	1312
4688	642	241
12345	342	12512
4710	779	1258
