5806	372	8418
4181	289	7049
336	243	9083
7877	62	3462
2733	912	4251
10059	912	6424
8825	912	10924
815	824	4306
244	640	5943
2724	419	753
1497	366	4241
11737	419	753
9371	410	4680
6840	824	10424
11578	642	10145
311	448	6637
7090	824	3711
2298	352	749
4992	372	2467
6542	824	5259
8400	419	1252
9140	289	7199
7421	824	11558
3040	351	2619
192	926	752
3092	149	3091
5723	448	4977
10858	955	270
9131	289	2523
1788	419	753
11084	642	7395
420	289	2505
10451	448	3819
3861	824	4942
39	711	37
6251	150	11247
2058	410	2653
10477	484	1870
3745	231	8062
3528	208	864
10541	824	105
1321	386	6090
3303	419	1929
9799	357	1896
8504	912	2706
2622	289	572
10330	626	5003
8574	419	753
11119	125	8
457	289	1994
11441	448	3819
4181	125	268
4722	352	1635
10391	357	1816
7721	392	2514
1778	642	3860
852	326	1322
8886	955	5806
1327	670	5359
7813	642	6754
3225	243	1414
340	640	4202
5811	342	10687
8886	342	7979
2669	415	685
6219	357	1816
3790	352	2037
10210	357	1816
8573	415	1142
3960	415	685
10248	289	4460
5315	62	3011
11471	34	1817
276	846	3059
425	351	9756
9291	357	1816
808	357	1816
5166	243	4196
6657	642	3861
2075	34	1816
7481	289	10270
5919	176	11386
9204	642	8202
7915	642	7295
8020	289	7544
9994	357	1816
2631	125	268
4924	419	753
1764	176	11386
5521	289	4517
609	351	752
3539	208	2049
9029	243	2497
744	926	2049
7481	243	3859
3236	289	4448
9266	68	10391
6789	419	753
7674	448	165
622	824	2906
6197	455	3499
7123	415	1154
6354	342	6989
1738	289	10438
1656	708	1200
2605	243	3047
6864	150	8922
7949	448	6637
156	289	3566
1795	640	5829
3513	357	4141
1891	284	3787
1692	289	4559
506	231	5168
3191	419	753
10443	342	7653
2418	926	1220
9840	176	9002
7016	642	3868
8677	800	6583
8877	357	1816
413	243	4488
10451	372	10174
4867	149	4872
132	448	3630
3226	243	4890
4676	448	2764
808	176	10933
505	637	3525
1795	150	7375
8860	357	1816
5433	125	8
2832	402	256
4187	642	84
10990	176	497
8256	289	996
4052	912	1808
6125	642	11335
7444	642	3859
565	642	2829
4002	912	5350
11349	626	4562
1080	351	752
10769	357	1816
960	357	1816
853	415	686
7336	125	110
5548	357	1816
7497	289	3950
643	708	681
3711	176	11386
2902	201	1922
10060	642	5530
2796	34	822
10270	231	9451
10290	824	6929
7294	642	4511
10392	779	3025
8577	289	10522
6578	289	10366
5307	357	2049
10024	243	10739
4444	415	1120
10711	323	509
6497	176	5758
11280	642	5340
8507	243	5959
946	352	800
1622	243	11713
345	289	3931
1692	640	7084
180	448	4977
8507	357	1816
9743	419	753
5325	289	1975
5588	419	753
4500	289	4089
9152	419	753
4310	176	6491
1759	642	7449
468	289	11697
6252	357	1816
10616	448	305
4317	289	591
8286	289	6467
9380	289	3444
104	289	4372
10707	670	8165
179	107	10470
5333	357	1816
6108	289	11287
2720	289	8437
10906	351	1249
1768	289	2594
3199	125	446
1766	289	1957
10236	289	3894
3528	77	2532
1779	176	6582
4518	415	1154
2494	708	1197
11362	357	1816
8779	176	7232
6635	824	3204
1406	415	684
9608	415	1140
10659	372	4992
5248	342	246
4757	419	753
6093	419	753
60	357	1816
8400	176	8182
7	642	1409
9503	640	6223
3243	243	2222
5855	357	1816
273	342	7653
4921	912	6318
11345	357	1816
1912	419	753
6076	419	753
2147	351	2036
620	404	2502
10762	640	8980
9816	800	8363
1958	824	4213
3883	502	4434
8881	357	752
2263	38	2264
6093	289	2871
10230	448	8553
3627	642	10145
7503	372	3080
11081	419	753
8427	351	8092
8387	824	10909
3194	642	11727
843	824	6860
6994	289	7045
2009	126	2975
82	642	448
2385	448	4266
11142	289	2915
11276	357	1816
3778	926	2348
8418	372	119
5539	640	5499
6109	125	268
10844	642	3759
233	289	8477
9055	289	1954
6053	289	2994
1734	339	2586
1924	711	1922
11802	419	753
4192	92	4255
7575	824	6207
8670	448	1652
4158	289	4466
3192	626	425
961	419	1871
530	824	376
2074	339	1314
11441	926	2036
4821	419	1245
9939	415	695
8670	372	11577
11682	824	6929
8886	955	5445
11493	176	8876
9703	448	101
2359	150	10550
385	448	1652
1959	824	3017
10866	419	753
7831	824	11783
6840	17	5741
2804	125	8690
3318	289	5648
2440	357	1816
561	351	979
54	484	1816
3509	357	1261
5314	125	11337
3849	779	766
296	339	71
2525	289	5323
1797	289	5842
8041	289	3044
1768	640	8528
11139	176	6692
146	640	8528
5144	125	300
8574	289	4415
56	616	54
9088	150	8573
6066	419	3636
2224	34	752
8519	125	253
6684	289	7462
11762	289	5538
3216	176	2573
8186	357	1817
659	419	753
7240	640	10749
7077	62	940
9016	289	6889
4595	243	8050
1491	176	2903
210	448	10029
4910	708	6912
4613	626	10562
11405	938	8999
8877	125	8
10301	289	3136
11130	243	7819
9225	289	2449
10751	448	126
2695	351	4634
4584	289	2001
6374	289	5059
4017	342	5707
3059	448	3819
7249	125	268
3216	357	1816
2072	17	288
7611	642	6542
8353	419	753
4732	824	214
9228	824	1683
10826	289	2663
6170	448	418
2594	824	3229
8874	357	1817
94	122	4471
3199	357	1816
5067	779	3025
9250	62	1018
10414	926	1215
95	448	5018
3819	300	378
10067	289	2580
1388	352	3008
243	357	2036
5704	392	6670
8002	448	4266
1771	289	3982
6929	640	4972
9684	289	3946
5051	824	3243
5172	289	4952
3688	326	3389
62	448	292
4372	323	10281
2115	448	3819
1752	243	2381
6292	419	753
1877	326	2969
8425	62	1095
5690	176	8396
10474	824	395
4939	149	4228
8646	642	9821
332	342	9167
4606	243	4195
243	357	2399
420	640	8619
9029	800	10498
5795	289	4537
9298	824	5399
1891	284	4502
10616	912	10924
1307	415	682
744	448	7582
8297	824	294
4128	231	7002
925	150	9789
216	484	1816
1044	231	5236
1424	640	6524
6008	640	3823
4110	779	1441
5002	415	1170
482	289	3683
6153	870	5506
10536	824	5680
9905	289	3765
7649	289	2115
4896	289	4430
1775	419	753
783	201	1021
10659	448	4441
4616	366	1808
4482	342	9434
2642	419	753
8537	912	1099
8455	955	9688
3883	643	4413
8825	955	450
3306	357	1816
3294	92	3809
7039	824	7615
3237	243	2451
1683	125	8
4996	323	7294
11386	912	4251
3249	642	10257
8720	357	1870
318	448	161
10018	243	10711
5310	642	9367
6083	176	10069
4543	912	4251
6699	351	2196
13	289	6112
2100	125	237
11074	176	5014
8672	526	1024
1248	747	9954
2952	231	7002
810	708	1198
3145	323	5094
648	323	10343
1993	231	9451
4110	779	1817
10771	372	3146
10111	357	949
1796	125	300
369	615	6222
11362	243	3759
10524	176	5773
2847	955	5474
5172	289	6041
7674	448	10142
4152	824	11567
13	289	877
5404	243	6937
8475	342	5664
9359	289	3868
35	243	4379
5069	323	11610
8183	415	1141
7428	289	6889
4178	149	3635
8475	926	1901
332	122	8627
238	107	10470
1507	352	2395
8886	448	3819
2949	357	1249
644	94	1816
6	289	10522
2299	351	2912
11236	289	3984
8908	419	753
378	448	652
9425	125	7559
7199	824	381
2439	352	3174
482	357	1816
9677	824	10385
9979	176	4962
6789	419	1065
3695	357	2201
7087	419	753
8585	243	3041
4385	201	3652
8884	912	1808
87	289	10119
2441	670	5359
7380	626	10764
5509	415	1170
1992	652	3437
1788	289	3946
6053	800	6975
7085	392	4719
2263	493	2391
5373	243	10711
9759	342	5461
3191	289	2002
8684	824	2041
2298	351	1036
3951	912	1808
529	415	684
7945	448	1652
4968	824	2551
985	339	2586
6822	912	11698
6830	448	10241
9011	243	4195
5790	912	7447
644	351	2407
5527	419	753
9175	243	11513
8353	642	1993
7084	351	4704
483	243	2195
9152	243	3065
2901	289	4616
10731	419	753
9076	125	300
4959	125	446
3590	955	402
10934	419	1929
4469	912	881
3192	289	996
8493	448	151
3509	208	1261
6075	415	1146
9520	342	9434
367	342	7979
3157	284	9363
5795	289	8230
3869	824	3228
1794	289	4536
611	339	946
667	357	1816
87	289	7462
7615	357	1816
6231	419	753
3774	637	4358
8517	357	1816
2527	708	1199
8499	415	8257
5758	342	10687
1477	357	2238
4579	351	7811
318	448	337
7949	912	2706
7036	640	5996
4669	352	1816
8046	150	5891
3527	208	638
2058	652	3963
11357	415	1159
10640	824	5936
8867	448	1676
10253	351	11262
390	846	2852
4413	643	4434
9768	357	1816
9691	289	6897
4821	357	4141
2201	419	905
59	243	2615
11600	289	4561
10699	243	6485
2418	351	751
3778	912	4251
10941	289	2349
5998	419	753
456	392	2182
5594	125	412
4370	201	3665
6793	351	1816
1490	289	9628
5948	448	5117
5836	372	7004
287	289	3765
9503	419	753
960	289	2454
4437	284	4685
3356	338	1472
3044	415	1170
11558	640	4128
6031	125	268
10587	824	287
407	372	9172
10199	926	2867
3682	912	5681
1954	824	4584
10362	125	84
5080	94	2168
6107	415	1167
4402	415	1141
2826	493	1648
6197	912	6828
8273	561	2748
4248	419	753
1065	779	3025
11410	289	8206
6372	289	4298
21	357	1927
2667	366	1744
7931	208	811
8874	243	8617
11790	448	3819
3586	357	1816
2058	157	2653
5680	289	10536
798	779	3675
4138	779	2009
2582	351	2645
458	243	6485
10236	150	10358
3347	824	7521
3802	642	3072
4587	176	7906
3402	779	848
2722	289	8220
2535	415	6206
457	642	2851
10866	642	5554
2551	357	1249
8344	77	2514
3610	176	491
6923	289	9682
57	342	8880
2852	342	11311
7831	824	7652
193	642	8858
2418	351	1261
7460	357	1441
6771	419	1937
816	640	1631
3157	339	494
5548	800	11505
7868	640	3866
9055	419	753
7679	824	4307
7140	289	4888
150	122	10996
5631	419	1871
2418	446	2144
19	448	5430
5214	289	3087
3439	351	2933
808	642	9857
8871	176	4828
11516	34	1816
6469	642	10781
10964	419	753
6273	642	11176
7577	289	4536
7503	448	5160
1819	357	1816
4828	351	1014
2212	243	3866
7683	357	1870
983	326	4976
4385	352	3568
2161	468	4469
6699	511	4119
2284	351	4847
4442	351	2591
4605	125	268
1248	366	973
1314	284	4868
3319	289	4714
5112	419	753
3931	824	3310
603	289	2260
482	150	4373
7748	125	269
537	824	1235
2430	352	1641
2586	352	3550
3226	357	1816
1749	640	9027
3240	289	5979
6864	419	753
2545	419	753
987	357	1102
5956	642	9821
4573	176	10965
21	419	753
7685	824	4248
14	912	1808
3228	125	268
6655	289	3110
8667	68	3481
9624	640	5667
1919	637	6654
3225	289	2220
5886	357	1249
5249	410	999
8296	912	4251
4181	357	1816
7644	642	9728
10388	824	10440
2826	357	1936
4510	448	10241
9211	125	8
5134	289	5455
2342	769	3473
203	284	356
10060	289	3865
4415	323	11610
7087	289	2994
11345	289	843
11155	289	561
4897	284	4520
9291	125	399
463	351	3129
11389	125	10477
2133	351	1226
5640	357	1816
11226	642	11613
5990	955	5264
8574	640	3064
371	448	3545
3547	492	1899
5828	392	6670
9942	357	1816
3756	342	9593
324	448	5018
10391	392	1227
10999	448	6646
6240	342	10170
4924	357	1817
62	912	10924
3525	208	2292
3056	448	4977
6728	448	1676
6902	448	9681
11383	357	1816
10137	125	84
10946	642	4380
7036	243	7638
7440	419	753
11215	289	5710
5559	626	4726
7945	448	1320
9225	640	8682
3781	352	4012
6252	419	753
4332	357	1914
2384	357	3635
4033	208	2624
2077	351	1261
3344	204	514
9716	824	7714
5845	824	4596
4334	176	11285
3069	824	149
3688	326	3138
3099	448	9103
11349	357	1816
4002	351	2698
5602	419	753
1725	284	1386
4149	415	693
8430	419	753
432	122	432
131	176	8876
2501	289	2994
8	615	6909
430	53	1910
2577	351	2888
4307	357	1816
2713	352	1816
10356	352	4873
2246	150	10485
10802	231	6167
204	300	356
408	926	1079
8041	125	8096
11389	243	2335
3986	243	11355
6220	642	5003
6348	289	10640
7859	342	7979
5987	289	2758
2224	747	3512
9520	926	10506
2875	824	1753
3240	289	6263
3490	357	1936
6844	372	466
2640	289	2284
111	846	2452
3529	77	1042
1085	419	753
7639	203	4867
4510	448	1652
9371	351	1249
2112	642	8202
10441	561	3444
82	289	4152
6164	243	3861
7814	125	268
6423	926	2036
6909	484	1816
6444	289	9354
5110	339	696
5377	289	10640
7946	415	1664
4732	824	1749
2288	357	1816
11485	642	7295
10818	289	6194
6834	708	9836
10525	415	689
5480	289	4732
2908	243	10781
7563	642	7452
5136	323	5094
308	640	4089
4613	642	2497
5943	824	1717
11737	125	7496
9064	800	865
2757	351	3129
8155	289	6840
4438	323	7146
5567	824	1793
1805	448	6200
10330	125	8690
10611	176	7549
5990	372	5264
3040	351	949
745	502	4385
2810	386	1204
5122	289	7578
5935	415	1166
10438	17	9438
1235	640	3455
3746	824	4594
1657	27	3298
3252	243	8325
11790	351	2036
3612	351	2036
6246	231	5168
11349	642	8029
3143	351	2036
10522	824	87
4727	493	1707
2142	351	1095
2560	824	2908
8212	289	8208
3345	779	918
529	415	1117
4555	352	5074
4496	201	1021
6883	824	3206
11497	289	498
381	289	7199
7957	150	8502
3881	824	11564
3031	339	245
5501	289	2453
9225	419	753
7355	203	2860
4158	150	4432
2451	415	688
6817	243	7638
762	289	4529
5990	448	9715
3337	415	1173
10878	392	2591
9266	912	1099
6657	289	6786
6870	150	5851
10934	289	2131
3337	231	10168
9402	125	412
420	176	210
7618	448	10636
2048	779	1896
5540	62	4953
4298	824	10480
6889	415	1148
3363	243	2497
1916	779	1915
6109	357	1816
11054	289	4089
11316	779	3025
50	454	165
9969	824	11600
5582	243	6485
2074	284	4899
4920	351	957
232	448	165
5314	243	10020
5233	297	280
8651	125	7559
9037	642	10264
6994	357	1816
11520	637	1782
5433	176	10759
4590	289	4428
3254	289	591
655	351	739
483	289	2464
3596	640	7588
2373	926	2930
9106	448	5117
816	150	11247
6699	511	3437
7018	289	4448
4438	351	2591
1322	166	2258
1490	357	1817
2651	493	2391
6125	243	6402
7847	289	2810
430	392	2036
3012	149	3011
9503	289	2002
5246	289	9466
7481	289	5701
1772	642	4186
3143	366	4251
1497	366	1808
5104	357	1816
1796	419	753
5482	419	753
7964	289	815
8186	626	645
2497	323	5094
4498	339	1314
10546	419	753
7714	289	5051
831	357	4109
8975	824	5901
6906	824	328
10971	640	11200
594	824	5705
10201	419	753
5263	62	2619
3236	289	6537
4089	824	3301
9131	640	3767
3219	289	495
4166	415	682
1390	351	2666
347	289	2221
3675	204	4112
2002	366	1808
3017	289	4840
7516	150	11247
378	448	6872
374	419	753
459	289	521
3151	352	1817
9151	176	5014
5186	243	3071
3730	125	11337
8858	339	4520
1937	779	477
3972	94	948
1626	326	620
2439	351	2645
1414	323	7218
5374	642	8474
8779	289	8230
3391	338	4210
8886	342	7532
1798	419	753
3774	351	2934
905	779	4257
1891	284	870
1395	448	3630
6657	289	9298
10356	926	2666
7964	125	11353
4183	419	4331
11125	415	1153
2085	157	3086
4727	284	2782
5259	289	2952
11744	357	1816
11405	938	10307
3626	779	2371
9657	824	4609
8285	392	4719
2486	166	3331
11227	419	753
3739	955	372
877	824	7018
11054	125	11337
1779	289	8172
1730	502	4390
2833	824	392
10021	289	11667
8286	125	7496
11562	125	8
8475	342	8072
10030	243	3866
11198	824	60
8046	640	4149
10018	289	5492
414	289	9682
8860	289	5854
9255	824	1753
1802	289	7363
6106	448	10241
983	254	3025
4587	289	4391
11003	342	6989
5079	511	2106
10670	926	4568
8855	351	8642
10756	926	2198
1622	642	11713
3539	392	3358
1084	415	686
1728	342	6931
1782	77	2934
10971	289	11200
2533	824	746
2451	415	1132
11081	357	1817
5686	419	753
8504	926	2933
1307	708	681
2622	357	1816
207	854	4435
9359	289	4424
10424	419	753
7760	448	9681
8475	912	10924
1099	605	1445
11176	415	1169
4222	231	10168
1993	824	3300
2100	289	10568
6154	176	6582
840	708	681
55	616	54
7204	243	6370
6961	926	940
4584	176	6373
6673	351	2933
7099	949	4229
11370	419	753
3055	448	7582
1684	246	2257
8436	351	2318
3839	779	1816
7073	642	11434
5333	419	753
11637	448	5018
1959	824	11146
1071	351	1816
4475	352	2591
7992	502	3294
10802	231	7029
5680	402	5717
1795	243	5829
2756	415	1125
3933	351	2933
1375	366	4053
5169	289	993
4211	289	4550
5263	313	2619
3778	352	1048
8574	176	4962
8002	372	7352
4182	289	1967
10438	17	11789
4524	351	1079
8155	289	11648
3483	392	2934
10537	955	302
4211	640	9853
8973	125	412
6139	356	11744
667	150	10576
7876	415	1159
10198	357	948
6240	448	3819
11226	640	10953
3849	779	2371
5963	289	8387
6635	824	10099
1806	289	1391
10374	289	2579
459	640	4202
10493	125	268
631	351	5108
5602	289	3746
4541	670	5359
3529	357	1261
3960	415	1124
3660	640	5663
532	824	5122
1771	150	7375
2288	289	1002
1764	289	10413
10297	357	1430
168	289	1718
3765	824	287
424	289	7920
3067	955	10867
1394	493	2569
3776	284	4437
2914	493	2391
9421	342	7979
6194	824	11
7240	125	8690
10903	955	11080
10034	125	8653
3389	68	7025
2349	323	10281
8561	912	5502
8844	779	4080
8026	372	187
6474	289	1381
9162	419	753
6108	289	6544
499	289	8868
4502	339	4506
8356	938	9818
4605	357	1816
4566	323	5092
1089	342	8623
7652	419	753
630	339	4868
191	448	5018
10493	642	2146
1683	289	11185
7715	824	4916
7972	339	4829
4398	708	683
4554	824	0
4749	289	2310
2572	351	1030
8627	448	283
436	357	1817
1315	351	4955
2315	448	25
457	289	7831
2246	289	5842
9076	419	753
3250	289	7831
8149	415	1166
3869	824	898
5956	176	8937
168	419	753
5923	484	1870
298	289	4541
698	150	8499
3041	824	328
6873	125	7496
3301	243	4089
8840	640	1323
11520	313	2571
9204	642	9367
2720	640	9252
10642	289	843
3379	912	1100
1980	955	311
9055	289	594
5152	642	8959
2282	824	6553
925	289	4383
4444	323	7218
339	626	4202
3866	415	688
2618	323	5095
7170	357	1817
11102	415	1123
10941	357	1816
4211	176	11386
8919	342	8072
10204	637	7758
6287	323	5095
3660	642	8
7538	824	1813
8494	243	3767
1782	313	2571
10990	289	3768
6684	357	1817
4821	640	648
11171	640	6421
3135	339	4920
4003	824	8079
2951	299	1097
6031	357	1816
9669	419	753
6125	150	11732
6388	640	11082
5351	448	1973
10903	372	11080
10934	289	4537
2669	323	5094
9511	642	9802
1777	289	2811
11578	419	753
10474	824	6806
9682	824	413
7491	824	3299
5476	289	11198
3397	125	430
7750	824	2551
9800	824	11
904	342	10687
23	448	9189
11128	419	753
9624	176	6373
10442	289	2296
6870	419	2123
7204	357	1816
9702	125	268
283	454	4139
10385	289	4152
88	125	448
7440	640	3064
9068	125	237
3220	642	9608
4982	357	4141
214	289	4732
3310	626	4202
2757	27	148
6994	150	5851
2575	342	5225
3319	289	2116
2906	289	4430
11291	289	5964
9284	640	1410
4529	824	762
23	926	2532
4385	643	745
816	419	753
6251	642	4890
5110	352	1635
5819	357	1817
10483	824	7018
7036	642	5996
5249	511	2106
385	342	10687
10459	642	7449
6920	372	5834
7240	357	1816
5148	824	1934
4969	366	1808
5280	289	8172
7560	289	2594
10976	502	4290
9064	357	1817
3253	150	11740
1687	769	2927
7249	176	10069
10875	351	910
1806	419	753
6398	289	7491
11260	342	5707
1094	419	4065
2318	357	1915
10863	289	9682
167	289	498
4486	448	5019
1980	372	311
2422	419	753
5246	289	8731
904	912	6318
7444	419	753
1820	149	1641
6923	289	7126
3208	125	7559
9942	419	753
10282	289	6019
9285	176	3039
3252	626	4889
601	419	753
9284	150	7399
233	243	2222
9857	415	1170
9800	17	11
10209	342	8880
7571	824	423
9982	125	429
10594	289	1414
79	125	241
8545	357	1817
5871	289	8488
3298	289	4537
8220	824	409
8627	372	7485
7748	357	1817
62	448	6637
3447	176	7549
4554	366	1808
8867	351	2312
10642	289	4415
2927	419	753
11345	243	7295
3924	366	4751
1771	243	11621
5711	284	3682
815	824	225
7905	642	11613
10243	289	4546
